score,name,disp,ea,size,lvl,masks,edges,kws,outdeg,indeg
1,FUN_00027724,FUN_00027724,0x00027724,100,-1,0,0,0,0,0
1,FUN_00027788,FUN_00027788,0x00027788,136,-1,0,0,0,0,0
1,FUN_00027810,FUN_00027810,0x00027810,40,-1,0,0,0,0,0
1,FUN_000278f4,FUN_000278f4,0x000278f4,68,-1,0,0,0,0,0
1,FUN_00027938,FUN_00027938,0x00027938,36,-1,0,0,0,0,0
1,FUN_0002795c,FUN_0002795c,0x0002795c,36,-1,0,0,0,0,0
1,FUN_00027980,FUN_00027980,0x00027980,80,-1,0,0,0,0,0
1,FUN_000279d0,FUN_000279d0,0x000279d0,40,-1,0,0,0,0,0
1,FUN_00027a44,FUN_00027a44,0x00027a44,100,-1,0,0,0,0,0
1,FUN_00027b3c,FUN_00027b3c,0x00027b3c,108,-1,0,0,0,0,0
1,FUN_00027ba8,FUN_00027ba8,0x00027ba8,160,-1,0,0,0,0,0
1,FUN_00027c48,FUN_00027c48,0x00027c48,40,-1,0,0,0,0,0
1,FUN_00027e54,FUN_00027e54,0x00027e54,164,-1,0,0,0,0,0
1,FUN_00027ef8,FUN_00027ef8,0x00027ef8,68,-1,0,0,0,0,0
1,FUN_00027f3c,FUN_00027f3c,0x00027f3c,36,-1,0,0,0,0,0
1,FUN_00027f60,FUN_00027f60,0x00027f60,36,-1,0,0,0,0,0
1,FUN_000282b4,FUN_000282b4,0x000282b4,168,-1,0,0,0,0,0
1,FUN_0002835c,FUN_0002835c,0x0002835c,156,-1,0,0,0,0,0
1,FUN_00028ad0,FUN_00028ad0,0x00028ad0,224,-1,0,0,0,0,0
1,FUN_00028c60,FUN_00028c60,0x00028c60,176,-1,0,0,0,0,0
1,FUN_00028d10,FUN_00028d10,0x00028d10,104,-1,0,0,0,0,0
1,FUN_00028e58,FUN_00028e58,0x00028e58,156,-1,0,0,0,0,0
1,FUN_00028ef4,FUN_00028ef4,0x00028ef4,208,-1,0,0,0,0,0
1,FUN_00029190,FUN_00029190,0x00029190,80,-1,0,0,0,0,0
1,FUN_000291e0,FUN_000291e0,0x000291e0,40,-1,0,0,0,0,0
1,FUN_00029254,FUN_00029254,0x00029254,108,-1,0,0,0,0,0
1,FUN_000292c0,FUN_000292c0,0x000292c0,160,-1,0,0,0,0,0
1,FUN_00029360,FUN_00029360,0x00029360,56,-1,0,0,0,0,0
1,FUN_00029440,FUN_00029440,0x00029440,100,-1,0,0,0,0,0
1,FUN_00029644,FUN_00029644,0x00029644,164,-1,0,0,0,0,0
1,FUN_0002983c,FUN_0002983c,0x0002983c,212,-1,0,0,0,0,0
1,FUN_00029a18,FUN_00029a18,0x00029a18,68,-1,0,0,0,0,0
1,FUN_00029a5c,FUN_00029a5c,0x00029a5c,36,-1,0,0,0,0,0
1,FUN_00029a80,FUN_00029a80,0x00029a80,36,-1,0,0,0,0,0
1,FUN_00029aa4,FUN_00029aa4,0x00029aa4,52,-1,0,0,0,0,0
1,FUN_00029ad8,FUN_00029ad8,0x00029ad8,84,-1,0,0,0,0,0
1,FUN_00029b2c,FUN_00029b2c,0x00029b2c,248,-1,0,0,0,0,0
1,FUN_0002a5f4,phys_FUN_0002a5f4,0x0002a5f4,248,-1,0,0,0,0,0
1,FUN_0002ac80,FUN_0002ac80,0x0002ac80,224,-1,0,0,0,0,0
1,FUN_0002b1b8,FUN_0002b1b8,0x0002b1b8,128,-1,0,0,0,0,0
1,FUN_0002b608,FUN_0002b608,0x0002b608,244,-1,0,0,0,0,0
1,FUN_0002bbe0,FUN_0002bbe0,0x0002bbe0,80,-1,0,0,0,0,0
1,FUN_0002bc30,FUN_0002bc30,0x0002bc30,40,-1,0,0,0,0,0
1,FUN_0002bc94,FUN_0002bc94,0x0002bc94,108,-1,0,0,0,0,0
1,FUN_0002bd00,FUN_0002bd00,0x0002bd00,192,-1,0,0,0,0,0
1,FUN_0002bdc0,FUN_0002bdc0,0x0002bdc0,56,-1,0,0,0,0,0
1,FUN_0002bed4,FUN_0002bed4,0x0002bed4,168,-1,0,0,0,0,0
1,FUN_0002c080,FUN_0002c080,0x0002c080,60,-1,0,0,0,0,0
1,FUN_0002c3cc,FUN_0002c3cc,0x0002c3cc,68,-1,0,0,0,0,0
1,FUN_0002c410,FUN_0002c410,0x0002c410,36,-1,0,0,0,0,0
1,FUN_0002c434,FUN_0002c434,0x0002c434,36,-1,0,0,0,0,0
1,FUN_0002c488,FUN_0002c488,0x0002c488,40,-1,0,0,0,0,0
1,FUN_0002d220,FUN_0002d220,0x0002d220,196,-1,0,0,0,0,0
1,FUN_0002d5f8,FUN_0002d5f8,0x0002d5f8,188,-1,0,0,0,0,0
1,FUN_0002e0bc,FUN_0002e0bc,0x0002e0bc,40,-1,0,0,0,0,0
1,FUN_0002e0e4,FUN_0002e0e4,0x0002e0e4,208,-1,0,0,0,0,0
1,FUN_0002e1b4,phys_FUN_0002e1b4,0x0002e1b4,184,-1,0,0,0,0,0
1,FUN_0002e500,FUN_0002e500,0x0002e500,40,-1,0,0,0,0,0
1,FUN_0002e528,FUN_0002e528,0x0002e528,104,-1,0,0,0,0,0
1,FUN_0002e590,FUN_0002e590,0x0002e590,216,-1,0,0,0,0,0
1,FUN_0002e820,FUN_0002e820,0x0002e820,68,-1,0,0,0,0,0
1,FUN_0002e864,FUN_0002e864,0x0002e864,36,-1,0,0,0,0,0
1,FUN_0002e888,FUN_0002e888,0x0002e888,36,-1,0,0,0,0,0
1,FUN_0002e8ac,FUN_0002e8ac,0x0002e8ac,72,-1,0,0,0,0,0
1,FUN_0002eeb8,FUN_0002eeb8,0x0002eeb8,120,-1,0,0,0,0,0
1,FUN_0002ef68,FUN_0002ef68,0x0002ef68,32,-1,0,0,0,0,0
1,FUN_0002f598,FUN_0002f598,0x0002f598,124,-1,0,0,0,0,0
1,FUN_0002f614,FUN_0002f614,0x0002f614,192,-1,0,0,0,0,0
1,FUN_0002f8b4,FUN_0002f8b4,0x0002f8b4,212,-1,0,0,0,0,0
1,FUN_00030b38,FUN_00030b38,0x00030b38,100,-1,0,0,0,0,0
1,FUN_000315c8,FUN_000315c8,0x000315c8,120,-1,0,0,0,0,0
1,FUN_00031640,FUN_00031640,0x00031640,136,-1,0,0,0,0,0
1,FUN_000316c8,FUN_000316c8,0x000316c8,220,-1,0,0,0,0,0
1,FUN_000317a4,FUN_000317a4,0x000317a4,84,-1,0,0,0,0,0
1,FUN_00031844,FUN_00031844,0x00031844,144,-1,0,0,0,0,0
1,FUN_00032630,FUN_00032630,0x00032630,140,-1,0,0,0,0,0
1,FUN_00032844,FUN_00032844,0x00032844,40,-1,0,0,0,0,0
1,FUN_00033368,FUN_00033368,0x00033368,52,-1,0,0,0,0,0
1,FUN_000335b8,FUN_000335b8,0x000335b8,84,-1,0,0,0,0,0
1,FUN_00035534,FUN_00035534,0x00035534,256,-1,0,0,0,0,0
1,FUN_00037054,FUN_00037054,0x00037054,192,-1,0,0,0,0,0
1,FUN_000377f0,FUN_000377f0,0x000377f0,52,-1,0,0,0,0,0
1,FUN_00037824,FUN_00037824,0x00037824,100,-1,0,0,0,0,0
1,FUN_00037888,FUN_00037888,0x00037888,84,-1,0,0,0,0,0
1,FUN_00037c10,FUN_00037c10,0x00037c10,52,-1,0,0,0,0,0
1,FUN_00037c44,FUN_00037c44,0x00037c44,84,-1,0,0,0,0,0
1,FUN_00037c98,FUN_00037c98,0x00037c98,84,-1,0,0,0,0,0
1,FUN_00037cec,FUN_00037cec,0x00037cec,48,-1,0,0,0,0,0
1,FUN_00037e2c,FUN_00037e2c,0x00037e2c,52,-1,0,0,0,0,0
1,FUN_00037e60,FUN_00037e60,0x00037e60,212,-1,0,0,0,0,0
1,FUN_00037f34,FUN_00037f34,0x00037f34,84,-1,0,0,0,0,0
1,FUN_000382e0,FUN_000382e0,0x000382e0,136,-1,0,0,0,0,0
1,FUN_000384ac,FUN_000384ac,0x000384ac,52,-1,0,0,0,0,0
1,FUN_000384e0,FUN_000384e0,0x000384e0,216,-1,0,0,0,0,0
1,FUN_000385b8,FUN_000385b8,0x000385b8,84,-1,0,0,0,0,0
1,FUN_00039334,FUN_00039334,0x00039334,136,-1,0,0,0,0,0
1,FUN_000394e4,FUN_000394e4,0x000394e4,192,-1,0,0,0,0,0
1,FUN_000395a4,FUN_000395a4,0x000395a4,52,-1,0,0,0,0,0
1,FUN_000395d8,FUN_000395d8,0x000395d8,136,-1,0,0,0,0,0
1,FUN_00039660,FUN_00039660,0x00039660,84,-1,0,0,0,0,0
1,FUN_000397c0,FUN_000397c0,0x000397c0,132,-1,0,0,0,0,0
1,FUN_00039844,FUN_00039844,0x00039844,52,-1,0,0,0,0,0
1,FUN_00039878,FUN_00039878,0x00039878,80,-1,0,0,0,0,0
1,FUN_000398c8,FUN_000398c8,0x000398c8,84,-1,0,0,0,0,0
1,FUN_00039f30,FUN_00039f30,0x00039f30,60,-1,0,0,0,0,0
1,FUN_00039f6c,FUN_00039f6c,0x00039f6c,104,-1,0,0,0,0,0
1,FUN_00039fd4,FUN_00039fd4,0x00039fd4,32,-1,0,0,0,0,0
1,FUN_00039ff4,FUN_00039ff4,0x00039ff4,32,-1,0,0,0,0,0
1,FUN_0003ab08,FUN_0003ab08,0x0003ab08,76,-1,0,0,0,0,0
1,FUN_0003ae44,FUN_0003ae44,0x0003ae44,120,-1,0,0,0,0,0
1,FUN_0003aebc,FUN_0003aebc,0x0003aebc,52,-1,0,0,0,0,0
1,FUN_0003aef0,FUN_0003aef0,0x0003aef0,84,-1,0,0,0,0,0
1,FUN_0003b21c,FUN_0003b21c,0x0003b21c,72,-1,0,0,0,0,0
1,FUN_0003b878,FUN_0003b878,0x0003b878,52,-1,0,0,0,0,0
1,FUN_0003b8ac,FUN_0003b8ac,0x0003b8ac,180,-1,0,0,0,0,0
1,FUN_0003b960,FUN_0003b960,0x0003b960,84,-1,0,0,0,0,0
1,FUN_0003c6b4,FUN_0003c6b4,0x0003c6b4,152,-1,0,0,0,0,0
1,FUN_0003c9b8,FUN_0003c9b8,0x0003c9b8,136,-1,0,0,0,0,0
1,FUN_0003cb68,FUN_0003cb68,0x0003cb68,192,-1,0,0,0,0,0
1,FUN_0003cdbc,FUN_0003cdbc,0x0003cdbc,52,-1,0,0,0,0,0
1,FUN_0003cdf0,FUN_0003cdf0,0x0003cdf0,244,-1,0,0,0,0,0
1,FUN_0003d368,FUN_0003d368,0x0003d368,224,-1,0,0,0,0,0
1,FUN_0003d8e8,FUN_0003d8e8,0x0003d8e8,8,-1,0,0,0,0,1
1,FUN_0003d920,suspect_FUN_0003d920,0x0003d920,100,-1,0,0,0,0,2
1,FUN_0003dcf4,FUN_0003dcf4,0x0003dcf4,72,-1,0,0,0,0,0
1,FUN_0003debc,FUN_0003debc,0x0003debc,108,-1,0,0,0,0,0
1,FUN_0003e494,suspect_FUN_0003e494,0x0003e494,32,-1,0,0,0,0,5
1,FUN_0003e4b4,suspect_FUN_0003e4b4,0x0003e4b4,148,-1,0,0,0,0,8
1,FUN_0003e670,FUN_0003e670,0x0003e670,156,-1,0,0,0,0,0
1,FUN_0003e7c0,FUN_0003e7c0,0x0003e7c0,48,-1,0,0,0,0,1
1,FUN_0003e810,FUN_0003e810,0x0003e810,40,-1,0,0,0,0,0
1,FUN_0003e9cc,FUN_0003e9cc,0x0003e9cc,116,-1,0,0,0,0,1
1,FUN_0003ecb0,FUN_0003ecb0,0x0003ecb0,88,-1,0,0,0,0,0
1,FUN_0003ed08,FUN_0003ed08,0x0003ed08,140,-1,0,0,0,0,0
1,FUN_0003ed94,FUN_0003ed94,0x0003ed94,40,-1,0,0,0,0,0
1,FUN_0003edbc,FUN_0003edbc,0x0003edbc,136,-1,0,0,0,0,0
1,FUN_0003ee44,FUN_0003ee44,0x0003ee44,72,-1,0,0,0,0,0
1,FUN_0003ee8c,FUN_0003ee8c,0x0003ee8c,208,-1,0,0,0,0,0
1,FUN_0003ef5c,FUN_0003ef5c,0x0003ef5c,40,-1,0,0,0,0,0
1,FUN_0003f408,FUN_0003f408,0x0003f408,172,-1,0,0,0,0,1
1,FUN_0003facc,FUN_0003facc,0x0003facc,68,-1,0,0,0,0,0
1,FUN_0003fb10,FUN_0003fb10,0x0003fb10,36,-1,0,0,0,0,0
1,FUN_0003fb34,FUN_0003fb34,0x0003fb34,36,-1,0,0,0,0,0
1,FUN_000401ec,suspect_FUN_000401ec,0x000401ec,136,-1,0,0,0,0,7
1,FUN_000402e0,phys_FUN_000402e0,0x000402e0,92,-1,0,0,0,0,9
1,FUN_0004033c,phys_FUN_0004033c,0x0004033c,236,-1,0,0,0,0,7
1,FUN_000404ac,FUN_000404ac,0x000404ac,96,-1,0,0,0,0,0
1,FUN_0004050c,FUN_0004050c,0x0004050c,112,-1,0,0,0,0,0
1,FUN_0004057c,FUN_0004057c,0x0004057c,180,-1,0,0,0,0,0
1,FUN_00040630,phys_FUN_00040630,0x00040630,124,-1,0,0,0,0,0
1,FUN_00040a4c,phys_FUN_00040a4c,0x00040a4c,76,-1,0,0,0,0,0
1,FUN_0004126c,FUN_0004126c,0x0004126c,24,-1,0,0,0,0,1
1,FUN_000413a4,FUN_000413a4,0x000413a4,64,-1,0,0,0,0,1
1,FUN_00041944,FUN_00041944,0x00041944,32,-1,0,0,0,0,0
1,FUN_00041978,FUN_00041978,0x00041978,40,-1,0,0,0,0,0
1,FUN_000419a0,FUN_000419a0,0x000419a0,32,-1,0,0,0,0,0
1,FUN_000419c0,FUN_000419c0,0x000419c0,32,-1,0,0,0,0,0
1,FUN_00041edc,FUN_00041edc,0x00041edc,236,-1,0,0,0,0,0
1,FUN_000423fc,FUN_000423fc,0x000423fc,84,-1,0,0,0,0,0
1,FUN_00042450,FUN_00042450,0x00042450,200,-1,0,0,0,0,0
1,FUN_000426e8,FUN_000426e8,0x000426e8,92,-1,0,0,0,0,0
1,FUN_00042b44,FUN_00042b44,0x00042b44,40,-1,0,0,0,0,0
1,FUN_00042b6c,FUN_00042b6c,0x00042b6c,136,-1,0,0,0,0,0
1,FUN_00042bf4,FUN_00042bf4,0x00042bf4,108,-1,0,0,0,0,0
1,FUN_00042c60,FUN_00042c60,0x00042c60,184,-1,0,0,0,0,0
1,FUN_00042d18,FUN_00042d18,0x00042d18,204,-1,0,0,0,0,0
1,FUN_00042de4,FUN_00042de4,0x00042de4,40,-1,0,0,0,0,0
1,FUN_00042f48,FUN_00042f48,0x00042f48,68,-1,0,0,0,0,0
1,FUN_00042f8c,FUN_00042f8c,0x00042f8c,36,-1,0,0,0,0,0
1,FUN_00042fb0,FUN_00042fb0,0x00042fb0,36,-1,0,0,0,0,0
1,FUN_00042fd4,FUN_00042fd4,0x00042fd4,188,-1,0,0,0,0,0
1,FUN_00043048,FUN_00043048,0x00043048,20,-1,0,0,0,0,1
1,FUN_0004355c,FUN_0004355c,0x0004355c,96,-1,0,0,0,0,0
1,FUN_000435bc,FUN_000435bc,0x000435bc,108,-1,0,0,0,0,0
1,FUN_00043628,FUN_00043628,0x00043628,200,-1,0,0,0,0,0
1,FUN_00043700,FUN_00043700,0x00043700,72,-1,0,0,0,0,0
1,FUN_00043a94,FUN_00043a94,0x00043a94,32,-1,0,0,0,0,1
1,FUN_000442ec,FUN_000442ec,0x000442ec,204,-1,0,0,0,0,0
1,FUN_00044870,FUN_00044870,0x00044870,156,-1,0,0,0,0,0
1,FUN_0004490c,FUN_0004490c,0x0004490c,156,-1,0,0,0,0,0
1,FUN_00045a00,FUN_00045a00,0x00045a00,128,-1,0,0,0,0,0
1,FUN_00045df0,FUN_00045df0,0x00045df0,32,-1,0,0,0,0,0
1,FUN_00045f94,FUN_00045f94,0x00045f94,144,-1,0,0,0,0,0
1,FUN_00046498,FUN_00046498,0x00046498,100,-1,0,0,0,0,0
1,FUN_000475a0,FUN_000475a0,0x000475a0,60,-1,0,0,0,0,0
1,FUN_00048f20,FUN_00048f20,0x00048f20,208,-1,0,0,0,0,0
1,FUN_00048ff0,FUN_00048ff0,0x00048ff0,84,-1,0,0,0,0,0
1,FUN_00049044,FUN_00049044,0x00049044,60,-1,0,0,0,0,0
1,FUN_00049080,FUN_00049080,0x00049080,52,-1,0,0,0,0,0
1,FUN_000490f4,FUN_000490f4,0x000490f4,104,-1,0,0,0,0,0
1,FUN_0004998c,FUN_0004998c,0x0004998c,64,-1,0,0,0,0,0
1,FUN_000499cc,FUN_000499cc,0x000499cc,132,-1,0,0,0,0,0
1,FUN_00049a50,FUN_00049a50,0x00049a50,84,-1,0,0,0,0,0
1,FUN_00049aa4,FUN_00049aa4,0x00049aa4,52,-1,0,0,0,0,0
1,FUN_00049ae0,FUN_00049ae0,0x00049ae0,84,-1,0,0,0,0,0
1,FUN_00049b34,FUN_00049b34,0x00049b34,52,-1,0,0,0,0,0
1,FUN_00049cd0,FUN_00049cd0,0x00049cd0,84,-1,0,0,0,0,0
1,FUN_00049d24,FUN_00049d24,0x00049d24,64,-1,0,0,0,0,0
1,FUN_00049d64,FUN_00049d64,0x00049d64,60,-1,0,0,0,0,0
1,FUN_00049da0,FUN_00049da0,0x00049da0,48,-1,0,0,0,0,0
1,FUN_00049dd0,FUN_00049dd0,0x00049dd0,60,-1,0,0,0,0,0
1,FUN_00049e0c,FUN_00049e0c,0x00049e0c,184,-1,0,0,0,0,0
1,FUN_00049ec4,FUN_00049ec4,0x00049ec4,84,-1,0,0,0,0,0
1,FUN_00049f18,FUN_00049f18,0x00049f18,72,-1,0,0,0,0,0
1,FUN_00049f60,FUN_00049f60,0x00049f60,64,-1,0,0,0,0,0
1,FUN_00049fa0,FUN_00049fa0,0x00049fa0,184,-1,0,0,0,0,0
1,FUN_00054264,FUN_00054264,0x00054264,36,-1,0,0,0,0,2
1,FUN_00054288,FUN_00054288,0x00054288,32,-1,0,0,0,0,1
1,FUN_000542d0,FUN_000542d0,0x000542d0,68,-1,0,0,0,0,1
1,FUN_00054408,FUN_00054408,0x00054408,36,-1,0,0,0,0,1
1,FUN_0005442c,FUN_0005442c,0x0005442c,68,-1,0,0,0,0,1
1,FUN_000544bc,FUN_000544bc,0x000544bc,68,-1,0,0,0,0,1
1,FUN_00054518,suspect_FUN_00054518,0x00054518,12,-1,0,0,0,0,8
1,FUN_00054524,FUN_00054524,0x00054524,56,-1,0,0,0,0,2
